0.29, 0, 0, 29.00007, 11.8116, 0, 955.4178, -1322.123, -3.194287, 0.02042972, 0.1612821, 42.9591, 3.140957, 2.36395, 91.28429
0.5399998, -0.3498236, -0.07167129, 42.93215, 11.30944, 0.7854351230154073329655439019, 3149.418, -1340.691, -3.194287, 0.02042972, 0.1612821, 78.05261, 3.053038, 2.35242, 92.41688
 
0.5499998, -0.3501422, -0.07516953, 43.50964, 11.30673, 0.7599614448202663996885703394, 3262.65, -1341.439, -3.194287, 0.02042972, 0.1612821, 79.44635, 3.055647, 2.351959, 92.46218
 
0.5599998, -0.3498368, -0.07867095, 44.08635, 11.30322, 0.7346764627687262987314258539, 3377.768, -1342.188, -3.194287, 0.02042972, 0.1612821, 80.83889, 3.058252, 2.351497, 92.50748
 
0.5699998, -0.3488817, -0.08216932, 44.64972, 11.28691, 0.7095652679076997440916371120, 3494.649, -1342.938, -3.194287, 0.02042972, 0.1612821, 82.22885, 3.060854, 2.351036, 92.55279
 
0.5799997, -0.3472463, -0.08565813, 45.20853, 11.26657, 0.6846146078344483380358945095, 3613.281, -1343.687, -3.194287, 0.02042972, 0.1612821, 83.61624, 3.063454, 2.350575, 92.59809
 
0.5899997, -0.3449124, -0.0891306, 45.7699, 11.2486, 0.6598008390577103155534069931, 3733.814, -1344.437, -3.194287, 0.02042972, 0.1612821, 85.00288, 3.066054, 2.350114, 92.64339
 
0.5999997, -0.3418407, -0.09257972, 46.36061, 11.25863, 0.6350906799751441786543531598, 3856.493, -1345.188, -3.194287, 0.02042972, 0.1612821, 86.39159, 3.068658, 2.349653, 92.68871
 
0.6099997, -0.3380077, -0.09599813, 46.95744, 11.27347, 0.6104457287378926150948731416, 3981.323, -1345.939, -3.194287, 0.02042972, 0.1612821, 87.78232, 3.07127, 2.349191, 92.73401
 
0.6199997, -0.3333837, -0.09937821, 47.55283, 11.28592, 0.5858578531897255116214100524, 4108.224, -1346.69, -3.194287, 0.02042972, 0.1612821, 89.17413, 3.07389, 2.34873, 92.77931
 
0.6299997, -0.3279459, -0.102712, 48.14349, 11.29276, 0.5613256979712759515487520510, 4237.19, -1347.442, -3.194287, 0.02042972, 0.1612821, 90.56692, 3.076519, 2.348269, 92.82462
 
0.6399997, -0.321643, -0.1059915, 48.72231, 11.28836, 0.5368403779488837409186054966, 4367.876, -1348.195, -3.194287, 0.02042972, 0.1612821, 91.95701, 3.079158, 2.347808, 92.86992
 
0.6499997, -0.314472, -0.1092079, 49.28108, 11.26469, 0.5124198139853459468683906951, 4500.229, -1348.948, -3.194287, 0.02042972, 0.1612821, 93.34398, 3.081805, 2.347347, 92.91522
 
0.6599997, -0.3063993, -0.1123527, 49.85256, 11.25303, 0.4880588858341527789634977794, 4634.591, -1349.701, -3.194287, 0.02042972, 0.1612821, 94.7315, 3.08446, 2.346885, 92.96053
 
0.6699997, -0.297378, -0.1154166, 50.44418, 11.26064, 0.4637353053634169186526332844, 4771.001, -1350.455, -3.194287, 0.02042972, 0.1612821, 96.11992, 3.087126, 2.346424, 93.00583
 
0.6799996, -0.287407, -0.1183904, 51.04118, 11.27229, 0.4394465124498827177410637017, 4909.585, -1351.209, -3.194287, 0.02042972, 0.1612821, 97.51048, 3.089803, 2.345963, 93.05113
 
0.6899996, -0.2764578, -0.1212645, 51.64442, 11.28876, 0.4151913023296584328095530649, 5050.367, -1351.963, -3.194287, 0.02042972, 0.1612821, 98.90332, 3.092492, 2.345502, 93.09644
 
0.6999996, -0.2645098, -0.1240291, 52.24617, 11.30284, 0.3909752470357245527363533499, 5193.225, -1352.718, -3.194287, 0.02042972, 0.1612821, 100.2972, 3.095191, 2.345041, 93.14174
 
0.7099996, -0.2515521, -0.1266742, 52.84232, 11.31048, 0.3668099424204751048501818796, 5338.147, -1353.474, -3.194287, 0.02042972, 0.1612821, 101.692, 3.097899, 2.344579, 93.18704
 
0.7199996, -0.2375604, -0.1291897, 53.43853, 11.31732, 0.3427032194491687725046436982, 5485.14, -1354.229, -3.194287, 0.02042972, 0.1612821, 103.0877, 3.100617, 2.344118, 93.23235
 
0.7299996, -0.22252, -0.1315653, 54.03557, 11.32416, 0.3186665233787198918979088056, 5634.203, -1354.986, -3.194287, 0.02042972, 0.1612821, 104.4842, 3.103341, 2.343657, 93.27765
 
0.7399996, -0.2064176, -0.1337905, 54.63507, 11.33261, 0.2947120524434713739780268069, 5785.339, -1355.742, -3.194287, 0.02042972, 0.1612821, 105.8817, 3.106072, 2.343196, 93.32295
 
0.7499996, -0.1892506, -0.1358547, 55.23298, 11.33865, 0.2708533602371390701976877462, 5938.548, -1356.5, -3.194287, 0.02042972, 0.1612821, 107.2801, 3.108807, 2.342735, 93.36826
 
0.7599996, -0.1710101, -0.1377472, 55.83056, 11.34388, 0.2471067110721756772897196486, 6093.736, -1357.257, -3.194287, 0.02042972, 0.1612821, 108.6784, 3.111544, 2.342273, 93.41356
 
0.7699996, -0.1517053, -0.1394573, 56.42291, 11.34344, 0.2234909293843000818656840939, 6250.892, -1358.015, -3.194287, 0.02042972, 0.1612821, 110.0767, 3.114281, 2.341812, 93.45886
 
0.7799996, -0.1313338, -0.1409743, 57.01567, 11.343, 0.2000257431821394364175695903, 6410.011, -1358.774, -3.194287, 0.02042972, 0.1612821, 111.4749, 3.117016, 2.341351, 93.50417
 
0.7899995, -0.1099032, -0.1422877, 57.60966, 11.34337, 0.1767299769014081096923662693, 6571.091, -1359.533, -3.194287, 0.02042972, 0.1612821, 112.8729, 3.119746, 2.34089, 93.54947
 
0.7999995, -0.08743031, -0.1433867, 58.20406, 11.34373, 0.1536265210559347740864141306, 6734.128, -1360.292, -3.194287, 0.02042972, 0.1612821, 114.2709, 3.122469, 2.340429, 93.59477
 
0.8099995, -0.0639359, -0.144261, 58.79805, 11.34327, 0.1307379499090279500056180248, 6899.119, -1361.052, -3.194287, 0.02042972, 0.1612821, 115.6687, 3.125181, 2.339967, 93.64008
 
0.8199995, -0.03944697, -0.1449004, 59.39243, 11.3428, 0.1080911296953396363121394122, 7066.063, -1361.812, -3.194287, 0.02042972, 0.1612821, 117.0664, 3.127879, 2.339506, 93.68538
 
0.8299995, -0.01399156, -0.1452948, 59.98802, 11.34314, 0.0857098695611609148107142663, 7234.959, -1362.573, -3.194287, 0.02042972, 0.1612821, 118.4639, 3.130559, 2.339045, 93.73068
 
0.8399995, 0.01238868, -0.1454348, 60.58496, 11.34429, 0.0636242886036347754965267973, 7405.85, -1363.334, -3.194287, 0.02042972, 0.1612821, 119.8617, 3.133218, 2.338584, 93.77599
 
0.8499995, 0.03965576, -0.1453109, 61.18674, 11.34949, 0.0418618102607105131421350882, 7578.803, -1364.095, -3.194287, 0.02042972, 0.1612821, 121.2603, 3.135852, 2.338123, 93.82129
 
0.8599995, 0.06775256, -0.1449143, 61.79094, 11.35632, 0.0204543607753587935695201124, 7753.825, -1364.857, -3.194287, 0.02042972, 0.1612821, 122.6597, 3.138456, 2.337662, 93.8666
 
0.8699995, 0.09662288, -0.1442368, 62.39862, 11.3656, -0.0005672102165755861159030100, 7930.998, -1365.62, -3.194287, 0.02042972, 0.1612821, 124.0606, 3.140887, 2.3372, 93.9119
 
0.8799995, 0.1260117, -0.1432706, 63.01323, 11.38058, -0.0211690869505619461552414211, 8110.383, -1366.383, -3.194287, 0.02042972, 0.1612821, 125.4633, 3.138369, 2.336739, 93.95721
 
0.8899994, 0.1556671, -0.1420104, 63.62984, 11.39638, -0.0413180852595365356585864182, 8291.975, -1367.146, -3.194287, 0.02042972, 0.1612821, 126.8678, 3.135918, 2.336278, 94.00251
 
0.8999994, 0.1854978, -0.1404538, 64.24152, 11.40649, -0.0609768952625089629903083938, 8475.643, -1367.91, -3.194287, 0.02042972, 0.1612821, 128.2731, 3.133538, 2.335817, 94.04781
 
0.9099994, 0.2154308, -0.1385988, 64.85145, 11.41416, -0.0801124612503647966306926772, 8661.373, -1368.674, -3.194287, 0.02042972, 0.1612821, 129.6791, 3.131232, 2.335356, 94.09312
 
0.9199994, 0.2453734, -0.1364445, 65.45505, 11.41531, -0.0986904022737153135002364925, 8848.998, -1369.438, -3.194287, 0.02042972, 0.1612821, 131.0844, 3.129003, 2.334894, 94.13842
 
0.9299994, 0.275243, -0.1339908, 66.0548, 11.41237, -0.1166770602415033728748071997, 9038.534, -1370.203, -3.194287, 0.02042972, 0.1612821, 132.4892, 3.126854, 2.334433, 94.18372
 
0.9399994, 0.3049671, -0.1312383, 66.66019, 11.41431, -0.1340388674199625100228291367, 9230.146, -1370.969, -3.194287, 0.02042972, 0.1612821, 133.8948, 3.124789, 2.333972, 94.22903
 
0.9499994, 0.3344506, -0.1281887, 67.27293, 11.4228, -0.1507390032128363232481038961, 9423.853, -1371.735, -3.194287, 0.02042972, 0.1612821, 135.3013, 3.12281, 2.333511, 94.27433
 
0.9599994, 0.3636013, -0.1248442, 67.89104, 11.43538, -0.1667451950075354963888487370, 9619.827, -1372.501, -3.194287, 0.02042972, 0.1612821, 136.7099, 3.120921, 2.33305, 94.31963
 
0.9699994, 0.3923202, -0.1212082, 68.51617, 11.45371, -0.1820225046513743116461356904, 9818.064, -1373.268, -3.194287, 0.02042972, 0.1612821, 138.1205, 3.119125, 2.332588, 94.36494
 
0.9799994, 0.4204862, -0.117285, 69.13547, 11.46549, -0.1965400600697812042749009408, 10018.39, -1374.035, -3.194287, 0.02042972, 0.1612821, 139.5319, 3.117424, 2.332127, 94.41024
 
0.9899994, 0.4480019, -0.1130801, 69.75071, 11.47236, -0.2102672903791560394300325148, 10220.84, -1374.803, -3.194287, 0.02042972, 0.1612821, 140.9442, 3.115821, 2.331666, 94.45554
 
0.9999993, 0.4747997, -0.1086001, 70.38095, 11.49236, -0.2231752812462415467161535707, 10425.79, -1375.571, -3.194287, 0.02042972, 0.1612821, 142.3601, 3.114318, 2.331205, 94.50085
 
1.009999, 0.5007578, -0.1038521, 71.02116, 11.52059, -0.2352304498777232922886337140, 10633.19, -1376.34, -3.194287, 0.02042972, 0.1612821, 143.7791, 3.112919, 2.330744, 94.54615
 
1.019999, 0.5257304, -0.0988445, 71.6498, 11.53652, -0.2464058396816583001017830766, 10842.71, -1377.109, -3.194287, 0.02042972, 0.1612821, 145.1989, 3.111625, 2.330283, 94.59145
 
1.029999, 0.5496186, -0.0935872, 72.27013, 11.54343, -0.2566791625261607575591653429, 11054.34, -1377.878, -3.194287, 0.02042972, 0.1612821, 146.6194, 3.110439, 2.329821, 94.63676
 
1.039999, 0.5723199, -0.08809101, 72.89022, 11.54952, -0.2660273773019147713596074426, 11268.03, -1378.648, -3.194287, 0.02042972, 0.1612821, 148.0403, 3.109362, 2.32936, 94.68206
 
1.049999, 0.5937248, -0.08236781, 73.51009, 11.55478, -0.2744297018318946903161465696, 11483.77, -1379.418, -3.194287, 0.02042972, 0.1612821, 149.4616, 3.108396, 2.328899, 94.72736
 
1.059999, 0.6137164, -0.07643056, 74.12968, 11.55923, -0.2818629444113019180873480315, 11701.58, -1380.189, -3.194287, 0.02042972, 0.1612821, 150.8833, 3.107543, 2.328438, 94.77267
 
1.069999, 0.6321877, -0.0702934, 74.75069, 11.56449, -0.2883112925141288551514543705, 11921.44, -1380.96, -3.194287, 0.02042972, 0.1612821, 152.3054, 3.106804, 2.327977, 94.81797
 
1.079999, 0.6490241, -0.06397152, 75.37146, 11.56894, -0.2937580300414656599257097985, 12143.37, -1381.732, -3.194287, 0.02042972, 0.1612821, 153.7279, 3.106181, 2.327515, 94.86327
 
1.089999, 0.664119, -0.05748128, 75.9936, 11.5742, -0.2981912599499453692265880008, 12367.35, -1382.504, -3.194287, 0.02042972, 0.1612821, 155.1508, 3.105675, 2.327054, 94.90858
 
1.099999, 0.677359, -0.05084009, 76.61549, 11.57864, -0.3015984828142446064769446332, 12593.4, -1383.276, -3.194287, 0.02042972, 0.1612821, 156.5741, 3.105285, 2.326593, 94.95388
 
1.109999, 0.688642, -0.0440665, 77.23877, 11.58391, -0.3039738254104265124471473727, 12821.5, -1384.049, -3.194287, 0.02042972, 0.1612821, 157.9978, 3.105014, 2.326132, 94.99919
 
1.119999, 0.6978838, -0.03718008, 77.86864, 11.59413, -0.3053105109416324084334226226, 13052.08, -1384.823, -3.194287, 0.02042972, 0.1612821, 159.4245, 3.104862, 2.325671, 95.04449
 
1.129999, 0.7049983, -0.03020124, 78.5293, 11.63246, -0.3056004072516351930919277955, 13285.57, -1385.596, -3.194287, 0.02042972, 0.1612821, 160.8566, 3.104829, 2.32521, 95.0898
 
1.139999, 0.7098694, -0.02315126, 79.1985, 11.67662, -0.3048414060036303392584285483, 13522, -1386.371, -3.194287, 0.02042972, 0.1612821, 162.2943, 3.104915, 2.324748, 95.1351
 
1.149999, 0.7123802, -0.01605256, 79.86566, 11.71669, -0.3030356155344208681423020746, 13761.13, -1387.145, -3.194287, 0.02042972, 0.1612821, 163.736, 3.105121, 2.324287, 95.1804
 
1.159999, 0.7124435, -0.008928761, 80.52043, 11.74273, -0.3001959870557812773511918840, 14002.8, -1387.92, -3.194287, 0.02042972, 0.1612821, 165.1807, 3.105445, 2.323826, 95.22571
 
1.169999, 0.7099747, -0.001804326, 81.17507, 11.76713, -0.2963332128471928104688169224, 14246.98, -1388.696, -3.194287, 0.02042972, 0.1612821, 166.6281, 3.105887, 2.323365, 95.27101
 
1.179999, 0.7048843, 0.005295421, 81.81969, 11.78077, -0.2914638584120856179473856550, 14493.34, -1389.472, -3.194287, 0.02042972, 0.1612821, 168.0763, 3.106443, 2.322904, 95.31631
 
1.189999, 0.6971071, 0.01234426, 82.46002, 11.78945, -0.2856073505681169283337918974, 14741.88, -1390.248, -3.194287, 0.02042972, 0.1612821, 169.5252, 3.107114, 2.322442, 95.36162
 
1.199999, 0.6865816, 0.01931533, 83.09855, 11.79565, -0.2787858268516868392744960442, 14992.6, -1391.025, -3.194287, 0.02042972, 0.1612821, 170.9748, 3.107896, 2.321981, 95.40692
 
1.209999, 0.6732557, 0.02618115, 83.74028, 11.80433, -0.2710250390908541131702377445, 15245.5, -1391.802, -3.194287, 0.02042972, 0.1612821, 172.4252, 3.108787, 2.32152, 95.45222
 
1.219999, 0.6570845, 0.03291371, 84.38103, 11.81136, -0.2623526968549857829520150233, 15500.58, -1392.58, -3.194287, 0.02042972, 0.1612821, 173.8763, 3.109785, 2.321059, 95.49753
 
1.229999, 0.6380381, 0.03948455, 85.02258, 11.81839, -0.2528016299599722255791501183, 15757.89, -1393.358, -3.194287, 0.02042972, 0.1612821, 175.3284, 3.110886, 2.320598, 95.54283
 
1.239999, 0.6161093, 0.04586493, 85.67931, 11.83874, -0.2424088848952978127908624585, 16017.89, -1394.137, -3.194287, 0.02042972, 0.1612821, 176.7841, 3.112087, 2.320137, 95.58813
 
1.249999, 0.5912781, 0.05202603, 86.34695, 11.86826, -0.2312112069594769923812767803, 16280.55, -1394.916, -3.194287, 0.02042972, 0.1612821, 178.243, 3.113385, 2.319675, 95.63344
 
1.259999, 0.563549, 0.05793881, 87.00114, 11.88365, -0.2192540759891956792431212413, 16545.41, -1395.696, -3.194287, 0.02042972, 0.1612821, 179.7027, 3.114774, 2.319214, 95.67874
 
1.269999, 0.5329503, 0.0635743, 87.6478, 11.89071, -0.2065867367082826620185220251, 16812.52, -1396.475, -3.194287, 0.02042972, 0.1612821, 181.1634, 3.11625, 2.318753, 95.72404
 
1.279999, 0.4995244, 0.0689038, 88.31048, 11.91196, -0.1932614457502810283491237365, 17082.36, -1397.256, -3.194287, 0.02042972, 0.1612821, 182.6276, 3.117808, 2.318292, 95.76935
 
1.289999, 0.4633211, 0.07389905, 88.9816, 11.93989, -0.1793309115351910107264987435, 17354.89, -1398.036, -3.194287, 0.02042972, 0.1612821, 184.0951, 3.119441, 2.317831, 95.81465
 
1.299999, 0.4244229, 0.07853226, 89.64255, 11.95701, -0.1648562758302128788408709926, 17629.64, -1398.818, -3.194287, 0.02042972, 0.1612821, 185.5633, 3.121144, 2.317369, 95.85995
 
1.309999, 0.382927, 0.08277649, 90.29414, 11.96411, -0.1498995689159126205873223650, 17906.61, -1399.599, -3.194287, 0.02042972, 0.1612821, 187.0322, 3.12291, 2.316908, 95.90526
 
1.319999, 0.3389519, 0.08660576, 90.94456, 11.96954, -0.1345281973316962475750751231, 18185.72, -1400.382, -3.194287, 0.02042972, 0.1612821, 188.5014, 3.124731, 2.316447, 95.95056
 
1.329999, 0.2926328, 0.08999527, 91.59553, 11.97497, -0.1188088447586383396534671083, 18466.99, -1401.164, -3.194287, 0.02042972, 0.1612821, 189.971, 3.1266, 2.315986, 95.99586
 
1.339999, 0.2441348, 0.0929216, 92.24699, 11.9804, -0.1028131042906476334455654734, 18750.41, -1401.947, -3.194287, 0.02042972, 0.1612821, 191.4411, 3.12851, 2.315525, 96.04117
 
1.349999, 0.1936467, 0.09536295, 92.89812, 11.985, -0.0866147526561763347310310863, 19035.98, -1402.731, -3.194287, 0.02042972, 0.1612821, 192.9114, 3.13045, 2.315063, 96.08647
 
1.359999, 0.1413742, 0.09729941, 93.55058, 11.99043, -0.0702886809902700363464323407, 19323.69, -1403.514, -3.194287, 0.02042972, 0.1612821, 194.3821, 3.132414, 2.314602, 96.13177
 
1.369999, 0.08755782, 0.09871315, 94.20268, 11.99502, -0.0539139669824776585241253806, 19613.54, -1404.299, -3.194287, 0.02042972, 0.1612821, 195.8532, 3.134392, 2.314141, 96.17709
 
1.379999, 0.0324518, 0.09958873, 94.85614, 12.00045, -0.0375692967740858650084718151, 19905.54, -1405.083, -3.194287, 0.02042972, 0.1612821, 197.3246, 3.136373, 2.31368, 96.22239
 
1.389999, -0.02366503, 0.09991325, 95.50921, 12.00504, -0.0213340944242598168438581168, 20199.67, -1405.869, -3.194287, 0.02042972, 0.1612821, 198.7963, 3.138349, 2.313219, 96.26769
 
1.399999, -0.08049022, 0.09967659, 96.17059, 12.01635, -0.0052916663437879124399071527, 20496.48, -1406.654, -3.194287, 0.02042972, 0.1612821, 200.271, 3.140309, 2.312757, 96.313
 
1.409999, -0.1376114, 0.09887169, 96.85867, 12.05204, 0.0104784881104210767065780695, 20796.33, -1407.44, -3.194287, 0.02042972, 0.1612821, 201.7504, 3.139674, 2.312296, 96.3583
 
1.419999, -0.1942789, 0.09749558, 97.55162, 12.09029, 0.0258919722162627783300918742, 21099.25, -1408.227, -3.194287, 0.02042972, 0.1612821, 203.2345, 3.137793, 2.311835, 96.4036
 
1.429999, -0.2501195, 0.09555279, 98.23837, 12.121, 0.0408684221987404171209694665, 21404.77, -1409.014, -3.194287, 0.02042972, 0.1612821, 204.721, 3.135972, 2.311374, 96.44891
 
1.439999, -0.3047905, 0.09305159, 98.91277, 12.13827, 0.0553288868685126216183773315, 21712.76, -1409.801, -3.194287, 0.02042972, 0.1612821, 206.2093, 3.13422, 2.310913, 96.49421
 
1.449999, -0.3579617, 0.09000368, 99.58644, 12.15388, 0.0691957493122423583911829042, 22023.17, -1410.589, -3.194287, 0.02042972, 0.1612821, 207.6991, 3.132546, 2.310452, 96.53951
 
1.459999, -0.4092903, 0.08642407, 100.2548, 12.16359, 0.0823951575037348653757087861, 22335.81, -1411.377, -3.194287, 0.02042972, 0.1612821, 209.1895, 3.130957, 2.30999, 96.58482
 
1.469999, -0.45844, 0.08233117, 100.9199, 12.16994, 0.0948566779343212604682167017, 22650.43, -1412.166, -3.194287, 0.02042972, 0.1612821, 210.6792, 3.129462, 2.309529, 96.63012
 
1.479999, -0.5050547, 0.07774676, 101.5609, 12.1535, 0.1065142142453212521242749016, 22966.36, -1412.955, -3.194287, 0.02042972, 0.1612821, 212.1653, 3.128067, 2.309068, 96.67542
 
1.489999, -0.5488382, 0.07269622, 102.1937, 12.12944, 0.1173075131829002888585173732, 23283.85, -1413.745, -3.194287, 0.02042972, 0.1612821, 213.649, 3.126779, 2.308607, 96.72073
 
1.499999, -0.5895123, 0.06720784, 102.8506, 12.129, 0.1271783093536354071207459769, 23603.55, -1414.534, -3.194287, 0.02042972, 0.1612821, 215.1333, 3.125604, 2.308146, 96.76603
 
1.509999, -0.6267662, 0.06131271, 103.5186, 12.13869, 0.1360732618364860704385180464, 23925.65, -1415.325, -3.194287, 0.02042972, 0.1612821, 216.6191, 3.124547, 2.307684, 96.81133
 
1.519999, -0.6603162, 0.05504505, 104.2019, 12.16193, 0.1439428698952977747547483321, 24250.61, -1416.116, -3.194287, 0.02042972, 0.1612821, 218.1084, 3.123615, 2.307223, 96.85664
 
1.529999, -0.6898842, 0.04844189, 104.8918, 12.19026, 0.1507469847735792155968277118, 24578.24, -1416.907, -3.194287, 0.02042972, 0.1612821, 219.6003, 3.122809, 2.306762, 96.90194
 
1.539999, -0.7151863, 0.04154304, 105.5661, 12.20254, 0.1564489816492043665351264709, 24908.1, -1417.699, -3.194287, 0.02042972, 0.1612821, 221.0928, 3.122136, 2.306301, 96.94724
 
1.549999, -0.7360135, 0.03439118, 106.2388, 12.21227, 0.1610234701232816870037043202, 25240.37, -1418.491, -3.194287, 0.02042972, 0.1612821, 222.5868, 3.121596, 2.30584, 96.99255
 
1.559999, -0.752162, 0.02703105, 106.9269, 12.23558, 0.1644472584910110747062694177, 25575.53, -1419.284, -3.194287, 0.02042972, 0.1612821, 224.0842, 3.121192, 2.305378, 97.03785
 
1.569999, -0.7634287, 0.01950943, 107.6223, 12.26485, 0.1667055883947924645451815006, 25913.39, -1420.077, -3.194287, 0.02042972, 0.1612821, 225.5843, 3.120926, 2.304917, 97.08315
 
1.579999, -0.7696293, 0.01187514, 108.3013, 12.27717, 0.1677913818467972538715722792, 26253.49, -1420.87, -3.194287, 0.02042972, 0.1612821, 227.085, 3.120798, 2.304456, 97.12846
 
1.589999, -0.7706372, 0.004178845, 108.9758, 12.2844, 0.1677070483747968818850564906, 26595.82, -1421.664, -3.194287, 0.02042972, 0.1612821, 228.5863, 3.120808, 2.303995, 97.17376
 
1.599999, -0.7663441, -0.003527527, 109.6498, 12.29078, 0.1664613225169628156842375556, 26940.3, -1422.458, -3.194287, 0.02042972, 0.1612821, 230.0877, 3.120955, 2.303534, 97.21906
 
1.609999, -0.7566802, -0.01119097, 110.3225, 12.29546, 0.1640715227541522745163463952, 27286.95, -1423.253, -3.194287, 0.02042972, 0.1612821, 231.5895, 3.121236, 2.303072, 97.26437
 
1.619999, -0.7415959, -0.01875777, 110.9956, 12.30015, 0.1605600878137367859277952459, 27635.76, -1424.048, -3.194287, 0.02042972, 0.1612821, 233.0916, 3.12165, 2.302611, 97.30967
 
